user,location,tweet
ScottSigford,"St. Paul, Minnesota",@LeaderMcConnell @POTUS @GovAndyBeshear Mitch remember this when other states have disasters or just needing the Federal Government Help Helping States Helping Americans who truly need the help should be a priority for Government to make Society better and America Great
mrxmrt,"Hamtramck, MI",A lot of the US public are walking around thinking they convinced the government to end public health protections and open businesses up for their convenience and not the other way around
detroitnews,"Detroit,MI USA",Associated Press seeks answers from US government on tracking of journalists https://t.co/Z1w9CSnyfe
poppy_haze,"Brooklyn, NY","@Summer_rains97 @NotABigJerk so if the government pursues a battery standard for motorcycles, you can just pull up to a bike shop, pay them, and get a new battery, keep going"
DetroiterKen,"Michigan, USA","@DearAuntCrabby I’d like to think so but I’ve lost most of my hope and belief in our American government, our judicial system, our rule of law, our very soul. Too many pernicious Republicans have gotten off scot free and have rigged our system of government. Dems and the DOJ need to grow spines."
graffitodelray,USA,"@aggie_hood @ChristinaPushaw ""Hold on right?"" 🤡😂

And Rebeka was right and they have never proven otherwise, in fact it seems more a more likely she was legally violated..not surprising you support the government going after whistleblowers."
jacobysmom2,"South Dakota, USA","@de_secretary @Argus911 @sfstampede When teachers are paid via the state &amp; state government, sadly it is political"
LilTexasBirdie,"San Antonio, TX","@MSignorile @MICHELLEBUDZ of course @IngrahamAngle blames Antifa. She’s gotta blame someone for the insurrection. GOP Trying to Overthrow the government, because they didn’t get their way. FYI Democracy doesn’t work that way."
MikeOkuda,Los Angeles,"It was an attempt to overthrow the United States government by violent domestic terrorists, under the guidance of treasonous members of the Republican leadership. https://t.co/OUJztfT6Mw"
newday2020sc,NJ,"@Kimbdayle @martinrev21 @SteadyStateEcon I think the problem with government action is at some point it became too slow to keep up with the rate of change from population and technological growth. Instead, it actually encouraged faster growth making it impossible to slow down without collapse/chaos."
VitalEndurance,"Asheville, NC","Still think the government and big corporations operation with one drop of concern about you, the environment, or health &amp; wellness?? Never have. Never will. https://t.co/OOHihxJAMq"
zahrasultani_,"Toronto, Canada","No they didn’t. We were given “loans” by government that we paid back. 

I bet I pay more taxes than you, your whole life right now. Thanks. Bye. https://t.co/UH26EZW3Ax"
LooniePolitics,Canada,"Quebec restores some government websites taken down due to software vulnerability https://t.co/4BaSeo0urp
https://t.co/4BaSeo0urp"
WendyGoodes,"Port Hope, Ontario, Canada","Totally inappropriate to target anyone at their home.
Perhaps stronger regulations and safety zones mandated by the government would assist. 
Would that allow police to put a stop to this nonsense from these people that also target families and healthcare workers? https://t.co/1iYJQPKgMR"
davidmn316,United States,@ElliotEBK @JonahDispatch Terrorist attack? Laughable… Somebody forgot the guns if they were trying to overthrow the government. Idiotic.
kangaroosalive,Australia,"Government hiding dark secrets of kangaroo industry #kangaroosalive #nswpol #Australia #stopthetrade
https://t.co/neJFiRNzZf @IndependentAus"
Robinsm86398738,"Maryland, USA","How could a government turn its back on warfighters. Air Force Discharges 27 for Refusing COVID-19 Vaccine

https://t.co/xKe3Zu0wze"
GottaAsk2,"New Jersey, USA","@SenWarren @RepJayapal
It’s *TIME* our government officials stop publicly targeting private citizens."
AllEyezOnThe,Canada,@wabbitwarrior My landlord has successfully not paid any fines and all by laws and has avioded paying her taxes for over 6+ yrs I know for sure. Imagine what government gets away with and then wonder...why don't we just do it?
tchadwinder,"Panama City Beach, FL",@laurahitt1 @H2OMocassin @Laurie_Garrett That’s what you’ve been told. That doesn’t make it true. It’s amazing how many people blindly trust the media and government.
ChronLaw,"Houston, TX","Support for stronger gun control is fading – The Pioneer

ChronLaw Gun Control News
at https://t.co/nhvcg7GcXY

#GunControl #news #law #attorney #lawyer"
DawgJudge,Atlanta ,@NationwideRadio The fire is inna yuh conscience for supporting corruption in the JLP Government.
ChronLaw,"Houston, TX","On 9th anniversary of Sandy Hook school shootings, lawmakers once again press for gun control legislation. Advocates and senators gather at state Capitol in Hartford. – Hartford Courant

ChronLaw Gun Control News
at https://t.co/3trIgh5fcd

#GunC #news #law #attorney #lawyer"
ChronLaw,"Houston, TX","Sandy Hook 9 years later: Gun control groups frustrated with lack of progress – News 12 Westchester

ChronLaw Gun Control News
at https://t.co/2WrTVuTnft

#GunControl #news #law #attorney #lawyer"
BryanNeff,"Kansas City, MO","@Eric_Schmitt So ‘small government unless that government disagrees with me.’

Got it."
26_1954,United States,@pdoocy Hey Mr Doocy: are you ever going to stop asking asinine questions? Our country/government is  busy with SERIOUS issues…who gives a flying f$&amp;k about a Fox XMas tree?? STOP 🛑 being a 9 year old working on a school magazine. 🙄🙄
Vanner88,"Kitchener, Ontario Canada","@DaveJaworsky And yet we are again being forced into tighter restrictions by the government. Can you explain this ? I’m fully vaxxed and believe in it, but the continuing government control is alarming."
QContrarian,"Washington, DC","“The State Department has made a determination approving a possible FMS to the Government of Greece of MEKO Class Frigate Modernization and related equipment for an estimated cost of $2.5 billion”

$RTX #defense #military #investing #investments 
 https://t.co/BRYCQFIkjj"
SkyNetPlatform,Washington,"Though the Hungarian government reports some COVID-19 statistics, many officials say it is not enough to paint a clear picture of the pandemic's effect.... https://t.co/jKnq4QwgP3"
jpnairn,"Long Beach, CA",@JackDurango5 @TulsiGabbard I fail to see the obligation for a journalist to protect the government from the eyes of the people. But Assange isn't even an American. His persecution is absurd.
Lori_Worachek,"Phoenix, AZ",@MollyJongFast So bonkers. I hope we find out who this text was from in the coming days. The American people deserve to know everyone that was involved in trying to overthrow our government.
jonathan_kramer,Louisville Kentucky,"@DearAuntCrabby The guy just confessed on TV a few days ago to obstruction of justice when he fired Comey.  And crickets. 

He isn't screwed. The government has zero desire to nail him. Even when he confesses to a felony."
ztj_wwf,"Mississauga, Ontario","@pinktastic615 @AP4Liberty @KurtSchlichter Reminds me of the time Milton Friedman was giving a speech at a libertarian convention, and said ""Government shall make no law..."" and the crowd erupted before he could continue the sentence. 😂"
Newsweek,"New York, NY","Though the Hungarian government reports some COVID-19 statistics, many officials say it is not enough to paint a clear picture of the pandemic's effect. https://t.co/zffiZjoL8j"
brtr7,Ventura CA,@LindseyGrahamSC Cut Government pay and allocate the money to working citizens or any homeless person that will work to pay for living quarters to own and agree to misuse clause
ChronLaw,"Houston, TX","AALL Studies the Current State of the Legal Information Profession – https://t.co/jp5oi2qFbU

ChronLaw Government News
at https://t.co/tnzsboQ6br

#Government #news #law #attorney #lawyer"
Tomorrow_File,"Woodland Hills, Ca.","DOJ is refusing to prosecute Trump
Merrick Garland says Trump 'Almost' interfered with Congress
50yrs government has been above the law in important cases
Who's going to change that?
https://t.co/RaZzvJq7Ys https://t.co/ZHqI3jdSbv"
PraySouthShores,"Decatur, IL","@Ed5Dn @GetVaxAnswers It isn’t under control in Australia, but it is in Florida. 

https://t.co/jhXO0T2xMd

https://t.co/grmONEz1Oj"
JimDunn60236495,"Missouri, USA","@NickAdamsinUSA LeBron's probably has his dad's phone number. Also, I doubt LeBron dad ever promoted a coup against our government."
tguymedical,"Boston, MA","Whether You are Pro or anti CANNABIS 🌿🌿. FREEDOM IS THE ISSUE. If we are truly ""FREE"" then we would not be begging the government to allow us to use a PLANT.!!!"
Alex_S____,Toronto,@NapsAndSarcasm @Taswell_ @HockeyHoundShow @rwesthead @ASPphysician Than the government should address that first as opposed to locking the province down
ChronLaw,"Houston, TX","Carroll schools should rethink unworkable politics ban | COMMENTARY – Baltimore Sun

ChronLaw 1st Amendment News
at https://t.co/Kg5YzSmdQ7

#1stAmendment #news #law #attorney #lawyer"
TheStoneTurner,United States,"The US public isn’t fully aware of the extent of law enforcement and government surveillance
https://t.co/Hr9iK603jY"
ChronLaw,"Houston, TX","State: Denver at fault in case of 7-year-old and online school – Chalkbeat Colorado

ChronLaw Disability Law News
at https://t.co/USqOoCq4po

#DisabilityLaw #news #law #attorney #lawyer"
BrocktheBlack,USA,"You did this, with your fear and anxiety, and begging the tyrants of government to ""save"" you, to protect you. You destroyed the economy, you caused  the #inflation. All because of your fear."
ChronLaw,"Houston, TX","City of Spokane looks to approve new Office of Civil Rights, Equity and Inclusion – KXLY Spokane

ChronLaw Civil Rights Law News
at https://t.co/T68JrX4eIS

#CivilRightsLaw #news #law #attorney #lawyer"
witness_lord2,Paradise,"Jesus said, ""if you don’t have a sword, sell your cloak and buy one."" Jesus supports gun ownership because Jesus knows government."
gods10rules,"Laguna Hills, CA","What does California stand for anyway?

Lockdowns?
Forced to wear a mask?
Forced vaccinations?
Government tyranny?

I would leave if i could but can't afford to. https://t.co/QKkmsQNF6k"
TruthMa65689961,"Ontario, Canada","Very angry mothers who are standing up for their children can appear to be ""radical"" when protecting their kids. 

Quit making this about anti-vaxx vs. pro-vaxx. 
Everybody is getting sick of the divisiveness and fearmongering of media and government spin. It's wearing thin. https://t.co/aptr1Ck8tm"
TUzunyan,"Toronto, Canada","@thedailybeast @TheRickWilson The worst thing is that at a critical for the country's national security moment, some freaks from the cable news television channel were giving advice to the president and his chief of staff. Where were the government officials? What kind of mess was there?"
RationalPalmeto,South Carolina,"@kimberlydearth @WandaFenimore @henrymcmaster Is that your defense when you are proven wrong or someone has a counter view? Just shut them up?
I am willing to listen if there is real evidence that OUR government agencies can not trusted at all. I am sure there are issues and we need to work together to improve not burn down"
CathInglis416,"Toronto, Ontario","Justin Trudeau: Tell the Federal Government it's time to intervene on Bill 21 today - Sign the Petition! #representationmatters 
https://t.co/xW4heQW0jQ via @CdnChange"
GainesDan,California,@CawthornforNC What does Jussie Smollett have to do with the US government and why are you talking about him. Don't you have more important things to do?
ANTI_PROLIFE,"Hiram, GA","@DankProLifeMeme It’s a gestational time Dank! Life has begun but no religion claims the fetus as a follower. no country as a citizen. It’s life is worthy, but prolife is a fake political not religious movement that imposes big government on women just to maintain segregation of blacks."
CareyLori,"Virginia, USA",Bill Ackman slams US government for understating 'raging' inflation https://t.co/McHPomQsrU via @nypost
NealMcCluskey,"Washington, DC",@samiandzoe Because all of secular government has the job of education: nothing less than the shaping human minds.
duchedave,"Michigan, USA",@AlemayehuGK I think we need to stop making harsh comments about government decisions specially in this time where we are in the middle in life and daith as A country.
JonathanKadmon,U.S.A.,"@turesankara @profwolff all money is what you call ""fake fiat money"". Money has always only been real because a government says it is. Also debt denominated in a currency issuer's own currency is not real debt as you know it. The US could literally print the money to zero it all out tomorrow."
gods10rules,"Laguna Hills, CA","@BlustKatrina @agtmadcat @CAgovernor What does California stand for anyway?

Lockdowns?
Forced to wear a mask?
Forced vaccinations?
Government tyranny?

I would leave if i could but can't afford to."
SD_LeftHander,"San Diego, CA","""Agencies should continually improve their understanding of their customers, reduce administrative hurdles and paperwork burdens to minimize “time taxes,”  hallelujah! I like most of what I'm reading. Time to monitor agencies, they must make an effort. 
https://t.co/IXaZTk1DIO"
andreamoffat,"Toronto, ON",I do not agree with the Ford government. I have been disgusted with @celliottability lack of action on this pandemic. This action at her home is unacceptable. The family and neighbours do not deserve this brazen harassment. We cannot allow this lack of civility. https://t.co/bu1j5OfBPZ
ebyrdstarr,"Lawrence, KS",@Portland_John @TacoSalazar Good. Then you’ll trust me when I say people trotting out that tired “not a democracy” line are not making a valid point because they’re wrongly thinking a form of government can’t be fit multiple descriptors.
CjWrecks,United States,"The CIA goes and destroys and funds other countries downfalls in the name of democracy, while funding a fascist state of terror. The FBI takes out the targets and puts you on a watchlist if you challenge the government and traditionalists of the U.S. if that isn't fascist-"
CjWrecks,United States,"We aren't getting closer and closer to fascism in America, it's just getting more pronounced day by day as our rich technocrats hold more and more power that is sanctioned and fueled by the government. The President can make a single phone call and wipe out a Nationwide Protest."
veabiler,Earth,"@fooglephish @johnbvll @Solidsnakeyo @tcliverpool @cenkuygur Personally, I prefer to make my own decision but you can blindly follow the words of the government if you want."
DanielMinden,"Montréal, Québec","Usually I get quoted as a “government source,” but I’ll also take “the other pedestrian,” @CBCRaffy!

Ahh @wilder__ca the joys of life in Ottawa… never truly off the record 👀 
#cdnpoli https://t.co/lMdtMAkG9H"
FiremanHokie,Jacksonville FL,"@Someoneguy19 @Colonnade_ATL @JeffSpartyjeff @DatSkipper @Blog_Mickey Not promoting? They are literally government funded treatments, set up at government funded sites. Jesus you people are special."
medibank,Australia,"@GabeNorthHarney Hi,
We are supportive of reforms that encourage younger Australians into the industry that has passed Parliament on the 22nd June 2021, but there is work still to be done with the government on the finer details of the reform.
We'll keep our customers posted on any updates. ^A"
davefeinman,"Washington, DC","we live in a country where teachers have to get on their hands and knees for dollar bills to pay for school supplies, while billion dollar corporations that pay no taxes get welfare from the government. https://t.co/vqMkLVPsu3"
K3YPlNlTR33L,"Texas, USA","@BrianTBrown2 @RadioFreeTom ...A decades long protest that began before Black Lives Matter formed, and yet still resulted in zero police reform legislation from this congress. Unserious doesnt begin to cover the quagmire that is the US Senate and the government that permits its blatant corruption."
WonderinWhatDFW,"DFW, Texas",I wonder how the people in Irving are being supported by their local government officials?
CantonCommunity,"Canton, MA","Coming up next on CCTV's government channel (Comcast22/Verizon42)
12/13/2021 11:35:03 PM:     PSA-Flu Facts - Do Your Part"
TribalNationTNI,"Milwaukee, WI","The American revolution was the beginning of the US body of government. The Jan 6, insurrection was a coup attack against it's Democracy. It doesn't matter which political party took part in it, it wouldn't escape being politicized. But it couldn't be allowed to go unpunished. https://t.co/PU3ecSvwlA"
PaulMitchell_AB,"Didsbury, Alberta","@PaulHinmanWIPA I completely trust the Liberal government...

to get into one scandal after another."
TimJHiebert,"Winnipeg, MB","@3rdBestTyler @PonchPeg That's a really dangerous mixture.

The amount of fear the government is putting out there is insane. None of it makes any sense. Kids should not be getting vaccinated.

Told you I had a lot of opinions. 

Feels nice to vent a little."
tropicalsteve,South Florida,"“I want the people to know that we still have two out of three branches of government working for them, and that ain’t bad!” https://t.co/A12SD1eW0g"
logansolsun,"Chicago, IL",@Kidfears99 It's an admission that he has to find a way to gaslight us without actually saying anything about pharma being out of control.  He doesn't want to cap pharma profits on a life saving drug.  He just wants the government and insurance companies to pick up the tab.
samueltweed,"Shelton, WA",@SenSanders Or we should remove all the government regulations that prevent the free market from solving this problem. And fire all the Marxists who put the policies in place.
kingjav0,"Houston, TX",@skcraw_ @ayoboog718 I’m sorry to hear that. I’m sorry you had to go through that. I’m sorry that this is anyone’s reality. Black or not. Any man attacking a woman is a bitch. It just stings a little more seeing a black male aggressor esp as it relates to government and scandal.
Aileen198801,"Seattle, WA","@TheeAbuAli @HuaweiUSA @JoePandaSAV Yes, the following two idiots gave me a new perspective on the American people. Originally, I did not like the American government and politicians. Their success made me dislike Americans! Like Canadians hate Americans"
SmithThats,"South Ogden, UT",@diamondgirl2018 @JermaineFloyd5 @POTUS I don’t live off of the government. I worked and paid more into it than I get on SSDI.
XavianNight,United States,@SpiritKing11 @NannieOrange @AnaCabrera I doubt even that will occur. Rich and powerful play by a different set of rules. They can try to overthrow the Government and the consequences will be the Political Parties playing political football with it.
LarryGr12984903,"California, USA",@crazygood1956 I live in California and being a Democratic state means we have great state government! We don’t have body’s counts like the southern states! Shalom
DanPollockMNDHS,"St. Paul, MN",Among other things: a new survey of long-term care providers found roughly 76 percent are limiting admission to their facilities.  https://t.co/lcTF4tk6tE via @MinnPost
HansensHemp,Canada,He is referring to the new world government . Share!  https://t.co/8fa1oA4oHv
TaxDaRichPlease,"Las Vegas, NV","@kuhb00m Well of course it's does 
Every states does.

But California provides the most federal support 

If it's separated from the federal government States would suffer without its massive economic contributions to the USA"
TacoOrTico,"San Marcos, TX",@xXTraBoXx One thing about to federal government is they don’t play about they money but long term of course your credit will drop and after a while they’ll take the money from your income tax
NewStyle303,"Pasadena, CA","@The_Reaper2008 @JackPosobiec Platform v publishers doesn’t mean anything under any law. Public forums are owned by the government, social media companies are not."
ChrisHuff,"Atlanta, Ga","“There will be no end to the increase of His government or of peace, On the throne of David and over his kingdom, To establish it and to uphold it with justice and righteousness From then on and forevermore.

The zeal of Yahweh of hosts will accomplish this.”

Isaiah 9:7, LSB"
villi,"San Francisco, CA","My view is that crypto requires democracy to thrive. Crypto is often perceived as a way to avoid government, regulation, lack of privacy, etc. I believe the one thing crypto cannot escape is tyranny. Crypto cannot survive without democracy and the rule of law."
feeonline,"Atlanta, GA","Fauci Admits Africa Travel Ban Was Passed ""in the Dark"" and Says Government Is Reevaluating the Policy.

By @miltimore79 https://t.co/5T7Ypv6r8Q"
LisaNicholo,"Texas, USA","@ConcernedinPV @MRMemes45 @NanetteDonnelly @_No_Quarter_ @TeekeeMon @schmevil @Ya_Missed_Me_ @fjbfjbfjbfjb @EthanolFree90 @ItsBT50 @Flattielover @JamesBondChick @J0anofSarc @LadyOfTheOcean1 @ms_julialee @gmarshall1965 @GodBIessBIden @Synyster63 @Klee34036780 @Argusarrow @Jetson77 @Flipper65 @jeff77531528 @alshadowdancer @SnoJustis @PoliticsPot @PhilipEMSkinne1 @vistaproper @Booda_the_Great @MinnesotaExpat @EatMe1369 @skeeduu @furcopalypse @cloudzzz757 @Sinner_Lilith @ThePoorMan95 @jerbear714 @Evry1H8sGrtzLOL @BZBSmith @HemsleyMarty @WorksInProgress @dpmugford @SuP3rK @annmill1966 @giddy_bunny @JamesTa18049896 @TheCallieCat @jdd2169 @MrFIy187 @AlgrenQ So, when Trump was in office, and they said vaccine mandates were outside of the federal government’s powers, that was right, but now it’s not?"
CloudFax,Atlanta,"@ConservativeBu7 @fugitivemama Thats the whole point. Like utilities are regulated, so will #EV drivers.
#government owned
#WakeUpAmerica 
#StopTheSteal"
JLynnMM,"Phoenix, AZ",Hey @FoxNews. How about you stop with the ageism.Talking about how certain Dems should not be in office because 80 yr olds shouldn't be doing their taxes let alone making government decisions. Disgusting prejudice . #FoxNews
JRusznakPT,"Richmond, IN",@SBethPTDPT 2.1% of processed applications for PSLF have been approved since the program’s inception. That is a fair amount of work and then denying 98% of applications. Better chance if you work for the government.
hmartin151,"Los Angeles, CA","According to Rep. Bennie Thompson (who's on Jan. 6th Select Committee): ""Our democracy was inches from ruin. Our system of government was stretched to the breaking point. Members and staff were terrorized. Police officers fought hand to hand for hours. People lost their lives."""
MikeDury,"Columbus, OH","“I’m from the government, and I’m here to help.”

Run for the hills!

“Those who would give up essential liberty to purchase a little temporary safety, deserve neither liberty nor safety.”

— Thomas Jefferson"
TheDailySledge,Australia,"@oldkhayyam Talking about a trial that has never taken place, while all the anti #AssangeTrial  supporters have put every government and individual who is not an #Assange supporter on trial in the court of public opinion and you have failed, even tried to do it to me, intellectually corrupt"
TJ_WYO,"Virginia, USA","@ggreenwald Not interested in the investigation of the perpetrators of an attack against our seat of government in order to steal an election? There is actually nothing more important. Without safeguarding democracy, nothing else matters."
belden_laura,"Pennsylvania, USA",@Orvan @michaelmalice It’s about allowing students to get out of underachieving government run schools and into better educational institutions or opportunities that suit each individual student. It’s about the funding following the student.
NewStyle303,"Pasadena, CA","@RobertSmithing1 @JackPosobiec Man, you are confused. The labels they apply are non-actionable opinion, it’s a defense to defamation claims.

The 1A protects people from the government only. Social media companies never owed anyone free speech."
Simplicity2013,"Mississauga, Ontario",@NaheedD Think the greatest issue lays with those who just don’t want to get vaccinated. I know lots of people who don’t want another jab… think there is going to be a tough battle ahead no matter what the government does at this point.
yusMelbourne,Australia,@TheKouk @YahooFinanceAU They are committing us to decades of contracts. Good luck for each government to come to sort this mess up.
dennisandsandy,"Dallas,Texas","@TomFitton I would assume all government officials will have burner phones for their text messages. Also, calling will now be used as it leaves no written trail."
commonman_marty,"Louisiana, USA","@Astroliner86 @MaryLTrump I’m not against it at all.  I’m for diminishing the chokehold, keeping status quo teacher’s union and totally rethinking how we education kids.  Pushing more accountability to state governments and getting federal government out of our business."
graffitodelray,USA,"@ChristinaPushaw yeah, I mean imagine if she owned a golf course and had government employees stay there and charged the American public, thereby profiting..."
globalwinnipeg,"Winnipeg, Manitoba, Canada","The Manitoba government has asked the federal government to send ICU nurses to help the province deal with a health system stretched thin by the fourth wave of COVID-19.

https://t.co/ECM7xxeWc6"
TrumpWatch,"Washington, DC USA","Elon Musk rips the political class again, saying ‘government is inherently not a good steward of capital’ even though his companies thrived from government subsidies https://t.co/qOSpgERpTQ"
timorousathome,"Charlottesville, VA",@jacopocomin I’m not sure the Founders foresaw one of the branches of government just kind of giving up and ceding most of its power to POTUS and the courts
timber001,"Reno, NV","@gnoble79 Bianco retweeted the same thread. The important question is: how many deaths? 

Bianca’s answer to that is, what matters is government reaction.  

Government reaction will muted if omicron deaths don’t go exponential."
BrettRichey,"Las Vegas, NV","First off, Elon pays a ton in taxes but, more importantly, I can’t comprehend thinking this money would benefit humanity more if it were in the hands of the government https://t.co/GB5pwlfaS9"
recovery_rocks_,"Hamilton, Ontario Canada",@celliottability The government said that in order to work for the government people would need to be fully vaccinated with two doses by a certain date. Now that they're fully vaccinated personally you can take the third dose and shove it up your fucking ass because I'm not doing it
TonyCar57734381,Ireland ,"@baratheongirl That'll be Michael O'Leary. He told the Irish government, they couldn't find their arse with both hands"
TheWorriedTexan,"Texas, USA","@BillKristol TwT would like to know what makes you think Meadows was pushing hard to get it to stop? Meadows knew the plan, the marshal law plan, and the takeover of the government. He was all for it."
KelliStretesky,USA,"As easy as it is to blame the public,   people are being manipulated too.  A healthy, non-toxic, non-corrupt government understands this &amp; its duty and responsibility to all of the public.  The U.S. does not do that for its nation."
krqe,"Albuquerque, New Mexico",City asks public how bond money should be spent https://t.co/9iWJthXnZX
_Kinimaka_,California,"@VitamnZebra @IvoryCrickett @libsoftiktok I'm not upset, I'm confused as to what your point is. Show me where I said that this guy couldn't say that all white people should die. Strongly disagreeing with someone is not the same as wanting them forced by the government to be quiet."
fox7austin,"Austin, TX",President Biden signed an executive order that aims to offer better and more efficient services for the millions of routine interactions people have with the government.  https://t.co/2WS6Konbp9
carogonza2,NC,Wow @seanhannity @IngrahamAngle @kilmeade why are you now protecting the traitors and domestic terrorists who tried to overthrow our government. UNAMERICAN traitors. Leave this country if you hate it do much. @FoxNews https://t.co/YQrvcTEz7P
AchtunggBaby,South Florida,@donlemon @brianstelter @DonLemonTonight You should probably tell us since you were in tune with the FBI and CIA that were on the ground at the time. Nobody with half a brain believe that ordinary Americans were trying to overthrow the government at the time. Are you going to be truthful?
jeffjmiller23,"Michigan, USA","@jamesamcgee @foofdawg @MdRisette Government is not our friend. The vaccines may help people, I believe that strongly-but they do hurt &amp; kill people too. Truth is what we deserve. It’s all going to be common knowledge soon."
ProAVSolutions,Australia,"Last week, we had the opportunity to talk at the @inAVateAPAC ""Balancing flexibility, scalability, and security for government spaces"" webinar, alongside Televic and Vichai.

If you missed the session, you can now watch it on-demand via the link below:
https://t.co/SOaeBuedZ9"
lisamarieLML,Canada,"@RyMc86 @imgrund Good for you, keep that attitude &amp; you will be living in this for another 2 years, government will be implementing restrictions again everywhere, Austria is mandating vaccination or you basically can't go anywhere &amp; won't be allwed into any store or business. It's coming..."
nlbasila,New England,"@goldena42304514 That being said, the government is getting a little more aggressive about this, which will help."
lan2in,"Homestead, FL","@drarajesh Guys - Please understand that this revenue will help to build new secretariat, new roads and #SwachHyderabad  - so how come wine shop will close. The #TS Government is ready to do anything if there is some smell of money/revenue ...so your request will never hear for sure."
MargaretMarlowe,Atlanta,"@Jim_Jordan Former (twice impeached) presidents have no right to executive privilege. 
Oh and a we're attacking ""A good man like Mark Meadows""  who tried to help tRump overthrow the government. 😂"
ArtAHammer,Los Angeles,"Well, unless you are law enforcement. Then they encourage you and the government sends you more money. https://t.co/00k5VTRjzT"
BidmartCanada,Canada,"Once the government sets something in motion, it’ll NEVER go away!
People fall for it EVERY TIME. https://t.co/3JXlzNoehP"
lesterhayes999,"Winston-Salem, NC",@Jim_Jordan all indications are that you were the one apologizing to @MarkMeadows for not overthrowing the US Government. Any comment?
brinnycampbell,"Minneapolis, MN","@caustictwin @cecegainestv @kare11 Better yet, let’s take the billions we got from the government and buy everyone a round of horse de-wormer and have them take it all at the same time. Covid will no longer exist. How come the fake vaccines don’t work?"
Bubba12349,"Indiana, USA",@RubinReport @GavinNewsom @GovRonDeSantis The government has criminalized protest and banned the teaching of certain subjects in schools. There is nothing free about Florida.
RadCentristVet,"Boston, MA","This is the right answer.

Without the Capitol police that day, there is a high chance we would be living with a federal government running outside of constitutional bounds and likely a fractured union, with states who didn't recognize the govt seceding. And possible civil war. https://t.co/S8ySwHRx6C"
firecogone,"Niagara Falls, Ontario","Don’t do it…. Is the download a trap to get into your private life?
Why read the report?  Is government doing the Orwell thing right in front of us?
Nah, if you have nothing to hide… 
Unless you do have something to hide….
I’ll pass, thanks. https://t.co/II3recuhiP"
NewStyle303,"Pasadena, CA","@HarleyJ12171145 @RepAdamSchiff Lol at citing Wikipedia. It gives every website user and every forum immunity from liability for 3rd party content. 

The 1A protects people from the government only."
MikeDury,"Columbus, OH","You surrender some of your rights to government, you’ll have a heck of a time getting them back. Take note of the people who still want to assert control over you."
iFiberoneradio,"Shelton, WA","SEATTLE (AP) — A government transparency group has sued Washington’s redistricting commission, saying its final vote on the state’s new political maps violated the state’s Open Public Meetings Act. https://t.co/1Z08jEL3i8"
smokeinpeaceUSA,"New York, NY","Don't trust your employer or government they are capitalism bitches.Always go with instincts.
#Amazon"
neilsiler,San Antonio TX,"Just amazing that instead of a government official praising and congratulating all the many successes of this man, she would rather bitch about fuckin taxes?!?? How about all the payroll taxes you steal from his employees? The value this man has created, a CRAZY amount of GDP. https://t.co/F8hCOw6o3j"
ziyaanharji,"Montreal, QC",My angry tweets about lack of a response by the Quebec government to the possibility of disaster with Omicron is a direct result of there being no NHL games today. I will resume tweeting about Demko's elite goaltending skills tomorrow night when Vancouver plays Columbus. :)
kchappy1,"Ontario, Canada",@CP24 I think the government has had something a little more pressing to worry about.
chilijellybeans,Australia ,"@openmicben @RealDeniseWelch Most people don't believe that every single government is trying to kill their citizens mate. I know that's shocking to you. Politicians may lie, but that doesn't change the science."
TravisGhostof,"Tyler, TX","In the name of tolerance and virtue the US federal government imports intolerance and hate. #TEXIT 

https://t.co/d6rdjxfhXS"
tomspettigue,"Denver, CO","@OUnderfolder @Rick_Rook @Mid_Pak @connorernst_ @hasanthehun We have an abundance of funding for corporate subsidies, bailouts, etc. TONS of government contracts. Why not to build housing units for the homeless and low-income? Why can't the government do that?"
Navjot_nagra02,"Seattle, WA",We won’t stop fighting until the government guarantee MSP!!#MSP_की_जंग_जारी_है
katbrolv79,"Vegas, USA","@oliverdarcy @Liz_Cheney What I find fascinating is that there is a lot of talk about conversations and texts on private cell phones. Not government issued ones. I mean the “what about her emails” crowd must be super pissed, right? Or is that only when the other side does it?"
twinsky72,"Ontario, Canada",@takaoharukos I'm trying to get to your hand but the government keep s getting in my way
DeepStater,South Florida,@Real_Bobby_Levy Is it in the Constitution somewhere? I must have missed this. Have you given up on Capitalism?...or do you prefer the government to run everything including transportation?
Scarlet34392850,Atlantis,@daydream90 @haleshannon @jk_rowling And even women’s prisons are pretty much hotbeds of SA and rape https://t.co/MC26ks42nu
trinityriver299,"Northern California, USA","@Jim_Jordan Presidential losers DO NOT have executive privilege.  #Biden holds Executive Privilege. 
U S Government 101. Stop electing dumb men."
RadioFreeAsia,"Washington, DC","Nicaragua announced last week that it would severe diplomatic ties with Taiwan and recognize the People’s Republic of China (PRC) instead - switching to Beijing as the Taiwanese government hit out against the PRC’s pressure campaign to isolate Taiwan.

https://t.co/Fq35wDxrrP"
wwwcreatespace,usa,"""Powerpoint Coup Plot”: Explosive Evidence Revealed From Trump’s Top Aide https://t.co/CcGMqJrs3L Trump has incited millions of ignorant, weak minded Americans to move against their own government. That cock sucker should be in prison by now."
jdooley_clt,"Charlotte, NC","I love having 1:1s and team calls with the folks on my team, if for no other reason so I can live vicariously through them.

This week we have 2 people on government mandated quarantine because they visited America and a New Yorker who is falling in love with horseback riding. 🤯"
RoknSpock,Las Vegas,"@Tx123H He showed America just how easy it is to run this government when you aren't worried about politics, boosters and special interests."
