user,location,tweet
hellworldincorp,"California, USA","@KingBob_______ @NotABigJerk This is a huge factor, motos are already pretty inexpensive to own with fuel and are really efficient, hopefully battery tech get better. Zero makes some cool bikes but their range/costs are tough to justify"
recruiter_sj,"California, USA","Hiring! 1 You Stutterer, $13.70 per hour, weekends 6:00-1:30. #Hiring #Jobs #Tech"
DataJoeG,"Texas, USA","Report: IT automation to drive tech spending in 2022
 https://t.co/u54lf1Qa1s"
rickmanelius,"Edmond, OK","How are people bored?

The amount of stuff going on in the tech landscape is absolutely insane and impossible to keep up."
archibaldcrane,"Glendale, California ",@NotABigJerk @poppy_haze Pretty sure she's joking? Battery tech is insanely better now compared to the 70s
WeAreSCEagles,"Southfield, MI",Girls basketball final Southfield Christian 54 Dearborn Advanced Tech 35
ChocolateMoksha,Boulder,"@ELizaMSomers @RyanLFrazier @YouTube @9NEWS Thank you for watching! Only the nibs in the whiskey nib bar are actually soaked in whiskey, and gluten is eliminated in the distillation process beforehand. Indeed, the whiskey (and this bar) can't tech. be labeled gluten-free in this case. But the chocolate is definitely GF!"
cj_themogul,"Atlanta, Ga",@AjYawn First time founder here. Working in music-tech based in ATL. Let's connect #BlackTechTwitter
princebullock,"Pittsburg, CA","THULE PROJECT- Man-made, winds are being manipulated- polar winds- Terramarr Jeffrey Epstein &amp; Ghislaine Maxwell/Nazi Weather Modification Tech &amp; HAARP Warm Winds. https://t.co/OLhB1kXCRU"
TechTargetNews,"Newton, MA","How can organizations build empathy into #CustomerService operations? Experts discuss how humans and tech can help.
@bradcleveland @dnm54 @DonFluckinger https://t.co/gayZX5RdQb"
RogueRDG,"Detroit, MI","@OneSmugPug @MrMow @Beach_Wizard @dug1200 @Bored_Tech I don’t know why they will fucking drop kick everything in this house, they literally do not have any fucks to give"
ExplosionLimit,New York,"Was “certified” in online teaching today, which was basically a tech person giving me lots of tips, templates, etc to make my life easier AND make my course more accessible in many different ways. This is all for new school I will teach at next semester"
teadybear429,Canada,"Come hang out check out some pretty cool tech and effects.  Let us know you saw this and the chat gets a gift. each time somone new says so. 
https://t.co/sTVHKrkLlV"
redveale,"Duluth, MN","Blame the Michigan Tech Pep Band for this, but this is already the third game this season that the Marshall girls have played in which the score is a palindrome.

(95-59 L to Grand Rapids on Saturday, 74-47 vs. Two Harbors on Dec. 2) https://t.co/vKPv09Bso9"
blitzologyblog,United States,"@coach_escalante 1. That was point of post,scheme/spacing dictates box/spill. There's decent chuck of box tech hate on twitter
2. Plenty of schemes spill w/ a kick scheme on DL in interior gap. Doesn't have to be a OT blocking down to get a spill. 
3. Yes really great job by the 2nd level fitters"
DigitalDerek,"Seattle, WA",@Jimmy_3_Tech I asked the same a couple of weeks ago. Dudes were twisting themselves into pretzels justifying it. Truth is a QBs win/loss record is tied to him and it’s what he’ll be judged on in the end.
newsfilterio,"New York, NY",Apple Bulldozes Its Way Towards $3 Trillion Value: Tech Watch $NFLX $AAPL https://t.co/PjMvb7CDHp
sydneycgrp,"Safety Harbor, Florida",Looking for a new doctor who takes your health insurance? An update to Google search might make that easier: https://t.co/KCQnxr1L0u (via @USATODAY)  #healthinsurance #healthcare #insuranceindustry
solomon_tech,"California, USA",@QGordon18 Yeah. The good thing is that Klay and Poole with be playing that position so it’s gonna be fun.
wdwilson_tech,North Carolina,"@the_real_stacie Still saying FAANG here. But, recently saw how MULA is another one to remember💡😩."
VollrathFGC,"Missouri, USA","Hit someone with the weak spot up b, they think it's a tech into SD offstage

Immediately into the no fistbump

True combo"
QBHitList,"Cleveland, OH","Signing to Georgia Tech on Wednesday! ✍️

@QBHitList Premium 2022 QB @zach_pyron_05 Pinson Valley(AL) 

Profile: https://t.co/RF9bicCzPv https://t.co/PKVLAnFVFP"
iEXPgames,"Phoenix, AZ","Two weekends in a row filled with technical problems…

How about I get my tech guy on it this week and next weekend we do one final 24 hour stream of 2021? 😌"
chris_in_cal,"Oakland, CA","@4RayLee Okay, zero carbon, got it. It is 2021, what is the US (Calif) full lifecycle plan for the new next gen power plant? Clean slate-all new and smart tech. What's the lifetime+1000 years plan?"
sharkbiotech,Rockland County N.Y.,"@LSValue in tech I started APPS PINS 
oils SU HESM long term holds that i added
MOS ARCH new small positions in commodity land"
jeffccguam,Guam,@phish73 @TreesieRN @Covid19Critical 19k dead in VAERS. Yes that's Science so advocate they stop these mRna poisons.  Stick to old fashioned vaccine tech.
MJPochert,"Nashville, TN","Our Modis Tech Academy is tackling the cloud skills gap head-on. Learn more!

#WeAreModis #EngineeringASmarterFuture #ModisTechAcademy https://t.co/X0GQvzDKbx"
CAPolicyLab,"California, USA",How Tech Is Helping Poor People Get Government Aid https://t.co/YBVmPaXY63
ItsMeChrisWong,"Manhattan, NY","@IcedKnife I already got a podcast on tech and crypto on Spotify and apple music and I'm down to do more content across the board - def about this space

https://t.co/sjVnJOwjde"
troy_mcartor,Dallas,"@ColeSouth I don't see how gas isnt the only thing holding back eth right now. The tech/security/network effects just trounce everything else. 

Rollups are imminent and solve this to a great degree. I don't see reason to believe that gas will continue to keep ppl away from eth med term"
dlppgh,"Pittsburgh, PA","@chrisbriem I recently left my job with a PGH tech company in favor of a remote job with a larger city pay scale...so did pretty much all of my coworkers. So, yeah."
LaKiDD100,"Jacksonville Beach, FL",NCAA 14 Football Revamped Texas Tech vs Florida https://t.co/BQAZaqZNCP
BizzareComics,Metropolis,"@90scomix It could also be issued by Wayne Tech. Lots of companies have special cards for employees, and Wayne Tech funding Batman would also make sense."
mtucege,"Houghton, MI","Michigan Tech researchers Shan Zhou and Daisuke Minakata explain how changes at the household level can create a more sustainable water use system.

https://t.co/xuRpac8Y5q"
jdanielssports,"Henderson, NV",Texas tech is building a foundation for future success. Texas Austin just adds expensive parts and appliances to a broken down old house that was nice back in the 1960s. Sark forever. Lookout #RockChalk Congratulations to @JoeyMcGuireTTU #WreckEm #hookem #Texas #MNF https://t.co/fSE4WSkib4
NESoccerJournal,New England,Former @Brown_WSoccer standout Abby Carchio ventured into the tech world to improve her workouts. https://t.co/AscAE7XmB2
gnarmis,"Bay Area, CA",direct carbon capture to synthesize fuel (to make a sellable product to then scale production) would be so cool to see! The trivial contrarian takes about “trees duh” doesn’t contend with how quickly we require a scale up of carbon capture tech from lab to global infra. Read up.
maximum_plaid,Canada,"@mytesladream @Model3Owners @elonmusk No. At least according to the mobile tech I spoke with. But this project will include a harness to install a CANserver that has WiFi and a custom board that controls the heating element. Could be configurable, eg if you turn on the drivers seat heater it turns the wheel on too"
GTProfEd,"Atlanta, GA","Planning to travel this holiday season? Professor Laurie Garrow offers insight into what consumers can expect this holiday season in terms of air travel demand, airline operations, and tips for consumer travel planning. | https://t.co/hwWHnhDEEj"
princebullock,"Pittsburg, CA","THULE PROJECT- Man-made, winds are being manipulated- polar winds- Terramarr Jeffrey Epstein &amp; Ghislaine Maxwell/Nazi Weather Modification Tech &amp; HAARP Warm Winds. https://t.co/aTi61RbToA"
ViteRamen,"California, USA","@Ascend_Hyperion @Halo @ske7ch Buy a lot of skins. Most people I know in Valorant have spent upwards of $300 at this point between different skin packs. Even if there's a vocal outcry against it, they know if they hold firm after developing the system and tech, then they'll be able to keep selling (2/3)"
zoeysaurusrawr,"Seattle, WA",@sinclairinat0r @jbogard TLDR: I DONT LIKE THIS PROTOCOL BECAUSE IT DOESNT BLEND 14482 CONCERNS AND TECH THAT I LIKE
NikkeiAsia,"Tokyo, New York","China's Antwork is aiming to establish an aerial delivery network using drones in urban areas. The startup has also designed and developed a drone port, which provides automated cargo delivery.
#China #Chinatech #tech #drones
https://t.co/ToEDHXaGzc"
kennunn7,"Idaho, USA",@maddhombre @23Personnel Lol I hope tech does good I just don't think this coach is the person to do it.
IanMorrisonCO,"Denver, CO","@Jeopardamy I was a drama club kid all 4 years, mostly tech. Majored in theatre &amp; film because I wanted to be a stagehand for Blue Man Group.

Also living with depression and anxiety. 💚"
RagBizRecruiter,"Los Angeles, California 90004",The semiconductor industry is still reeling from the global ripple effects of the #chipshortage. Here’s four other key trends shifting the industry’s landscape: https://t.co/YgSBaLkmG6
standeak,"Marietta, GA","@steakshapiro My Top 4:
@theallinpod - Funny VCs in a sports talk setting for current events, tech. Superb. 
@SYSKPodcast Dad jokes &amp; fun facts
@planetmoney - Great, short content
@Freakonomics - Hidden side of economics
Cautionary Tales - true stories and how to learn from mistakes in history"
LaEternalSphere,Canada,"""Steelseries tech support acknowledged the issue 'We are aware of an issue involving the GameDAC needing to be unplugged &amp; replugged to function correctly. We are actively investigating the issue.'""
That was over a year ago I really should be able to get a firmware update by now."
ReddenWUSoccer,South Carolina,"@sportsmatters One year at stetson for WBB our opponent failed to put lineup in book until 8:30 left on clock…i told our coach who told ref
The head ref told the opponent and then said yeah no Tech we’re not starting the game off like that🤷‍♂️"
