user,location,tweet
WillWLau,Toronto,"@planning416 @saeidh1991 @MoreNeighbours @JessicaBellTO I guess that's what happens when RE becomes such an unhealthy part of our economy.

And I'm saying all this with the benefit of a *lot* of capital gains in RE.  But I also know this isn't good for the future of the country or my kids."
JarlJensen,New York,A Discussion on the Sinking Economy of America - via @pensignal  https://t.co/9qb6XANAW1
trapdinawrpool,Etobicoke,Here's what a balanced inflation policy could actually look like - https://t.co/RKQ3Hajc52 https://t.co/CTmyr6bolm
f4rfields,"az, usa",@crybabimeiri sweets?!?! in this plagued economy?! you're going to have to do some serious trading to get any of that
samnorman21,"Toronto, Ontario","I will email #AnnickGuerard as it’s beyond acceptable, especially when paying over $3k for 2 economy tickets and not even having the service fulfilled #terrible #customerexperience  #pillartopost #4hours on phone today across 2 calls and no one answers #unacceptable @CBCToronto"
UrbanGail,"Manhattan, KS","The number of Americans filing initial jobless claims unexpectedly fell to the lowest level in 52 years, faring much better than economists were expecting. Forbes has the details. #economy #employment https://t.co/r47gDy7CRu"
rohit_bmw,United States,Hot and Cold economy to Liquid and Illiquid Money Finance System created by the Fed. Dave Ellison: A Big Picture View Of The Financial Sector https://t.co/KibgNtdP8k
LongjohnMina,"New Rochelle, NY","@rachellauren1 @KeepSchoolOpen @GovKathyHochul For parents and advocates to come together and fight for subsidized child care. A few people won’t be taken seriously, but more parents can be, especially during periods when the economy is hit the hardest."
MirageNewsCom,Australia,"Reopened international borders to provide pre-Christmas boost 
https://t.co/KRGLSnW9FG
#AiGroup #AiGroup #Australia #AustralianIndustryGroup #Border #Economy #Federal #FederalGovernment #Government #InternationalStudents #Students #Visa"
AmtrakStan,United States of America,"At that point, if you want to revitalize the local economy, why not just give every business along the route a million dollars?"
mendezforsenate,"Quincy, MA","Our society and #economy NEED to provide people:

- a sense of meaning in their OWN lives;
- a sense of REAL #hope
- real economic opportunity 
- sense of social cohesion

If we do provide those, our state, society, country and communities will THRIVE."
rmhpub,"ÜT: 41.151176,-73.406079","@Bags733 @KatieBrittforAL Failed at what?
We are out of Afghanistan 
Economy booming
Jobless lowest in 50 years
Market all time high
Infrastructure bill
Anyone who wants a vax can get one
Today he committed to 500,000 charging stations across the country transforming the auto industry to fully electric.."
alloftheswears,"California, USA","@YakuzaFive Well, see, it's fucking up the economy and the environment of the world I live in, so...kinda?"
luisb80,"Portola Valley, California","@NdamukongSuh Homelessness, even in California, the number fifth economy in the world.
Very tough problem to solve."
JustBamBam_TTV,"Mississippi, USA",@listening2day @RobertsSpaceInd I think they’re underpriced &amp; the in game economy could really benefit from these items being sold in game
frankmottek,"Los Angeles, CA",Demand it now😡Get it now😎#MottekOnMoney💵Weeknights 6pm on air @KABCRadio and #podcast Tonight: @jonnajarian Mark Wilbur @LeadershipWins @BizFed @CruiseGuy @CarnivalCruise @portoflongbeach #stocks #economy #crypto #MaskMandate #LosAngeles #cruises https://t.co/jpL09aQ5VO
broomheadKTAR,Phoenix AZ,If we had a bigger guest worker program we wouldn't need to send them money. They'd fill jobs Americans aren't doing. They'd help our economy &amp; theirs. It would take pressure off of border agents. https://t.co/h98wyimEEW
FayeFuquae,Bunkerville,"""Charles R. Morris, Iconoclastic Author on Economics, Dies at 82"" by Sam Roberts via NYT https://t.co/FgODM47Fws"
Molly_RoseCLE,"Cleveland, OH",@cwheels91 Ah yes keep people in crippling debt with insane interest rates so that they can't contribute to the economy 🥰
memeorandum,United States,"The Inflation-Fighting Bill You Don't Know About - An overwhelmingly bipartisan effort ... (@ddayen / American Prospect)

https://t.co/nx2IembqST
https://t.co/jS8IGbQwKN"
daveywallie,"Chicago, IL","@inaoifeble I infer that if we were building 1,000 identical row homes each year around Illinois, Wisconsin and Indiana they would be prefab, but since we’re building less than 100 you can’t benefit from an economy of scale."
nillkitty,"New Jersey, USA",The single biggest indicator of how the economy's doing is no longer whether or not Waffle House stays open in a storm;  it is now what % of the page the banner on Wikipedia that asks for money takes up.   Can't we find a rich person to cover Wikipedia for the next few years?
russbengtson,New York,everything in the news increasingly feels like rearranging the deck chairs on the titanic. meanwhile the whole economy is becoming a scam-based cash grab. what's the fucking point of anything? i sure as shit don't know anymore.
OptimumAmerica,New York City,Innovating the Economy  https://t.co/sQba17j1vM @philmckinney #FreeBook #TheWolfeTrilogy #OptimizingAmerica #JarlJensen
adamj_griff,"Los Angeles, CA","@AndrewRyHolder @weekend3warrior The inherent problem is cost of tuition skyrocketing while basic income has not matched it for decades. Many students are forced into a corner where they have no choice but to take out loans to get a degree that the economy tells them they need, but won’t incentivize financially"
milani_taylos,"Atlanta, GA",@MikeFlight_ @BoomNBang2 The economy can’t handle us being open now that’s why gas and food is sky raking
kristenhavlik,"Raleigh, NC/Stolen Lumbee Land",@WesleyWhistle @POTUS Good steps for borrowers?!??!? No no nooooo this will be a downturn for the economy and help increase the racial wealth gap. Biden can #CancelStudentDebt NOW.
llauralouisiana,"Texas, USA","@axios well, when your economy is a one trick pony like russia, you have no other option"
MsDixieDiva8253,Mississippi Delta,"Biden. Yes, he's made missteps, but look at what he's accomplished in 10 months. I shudder to think how many of us would be dead w/o him handling the vaccine roll-out, &amp; then the economy. https://t.co/5OCNntaIZz"
MoreMillion,Scotland,"@IanMurrayMP you're probably voting in favour of this Plan B nonsense out of loyalty to your boss

but it's WRONG

talk to real people in your constituency and they'll tell you

Omicron is harmless

don't kill our economy over it"
goralski_angela,"Michigan, USA",@ic_lib @disclosetv Oh honey... they never should have been halted. But now the economy is destroyed. It’s not aging well. Every person knew what they were doing when they took out a student loan. You have to take a class now which explicitly tells you… you have to pay it back. No. Matter. What.
FeliceStadler,"Washington, DC","I just donated to @DefendOurFuture to empower young people of all political persuasions to advance environmental justice, clean energy and climate solutions that grow our economy and protect the world for generations to come. Join me at https://t.co/C7xWwhswcC"
MattShaheen,"Plano, Texas","Biden’s failed policies on the economy &amp; the border, as well as, liberals using education to indoctrinate children are all causing low approval ratings. https://t.co/9UjHWi5tN9"
michell99579413,"Philadelphia, PA",@tomscocca Especially when the “numbers” (idk what they are but the economy ones) came in and showed how nice it is for millions of people to have access to more cash each month
beasley_will94,"Los Angeles, CA",@BrendonLeslie @RubinReport @FLVoiceNews It’s weird how “communist” California has the 5th largest economy in the world.
MikeFlight_,"Dallas, TX",@BoomNBang2 @milani_taylos The way the economy would crash 😭 i don’t think we could handle another lock down.
tiptoethomas1,Lemmon,"@SarahTheHaider Sarah, I believe it's really about the hospitals at the end of the day and what the ""powers that be"" deem necessary to ensure a functioning system and a robust economy. As we've seen, a certain threshold of the population needs to be vaccinated for vaccines to be meaningful"
svusa11,New York,@DavidSacks It shouldn’t be a big deal if short term pain in the stock market results into a healthy economy.
prairiecommie,"Baltimore, MD","@jmkirkman @emilyionnairev2 @Patchie_61 @JackieParshall @RepJayapal I did all that but elite fraud destroyed the economy in the middle of my studies. If student loans were normal loans, and not congressionally-created profit centers, my classmates and I would have been able to use bankruptcy or loan renegotiation to avoid mass immiseration."
collette_wo,"Brooklyn, NY","spoiler alert sorry but those of you who think student loans shouldn't be canceled because you don't want to ""pay"" for someone else's education are in for a big surprise when the economy disintegrates because everyone is drowning in debt"
Mommiany,VA to TX,I need everyone to ERASE #BLM or BLM from their bios… Black Lives Matter is a real thing but the BLM ORGANIZATION is fraud and agents of the white supremacy system. The organization literally has done NOTHING to accelerate the economy of Black America. Stop using #BLM
LorraineLynn_,"Boston, MA","When the economy is performing well and the employment rate is high, individuals and institutions will invest in financial markets, including #cryptocurrencies. If you are a long-term investor, it is worth paying attention to these macro trends in the coming months and years."
scompomise,United States,"@Jocava327919 BTW, all the incoming goods are because the economy is booming. If it wasn’t you’d have the opposite issue.  And again I ask, where are the mitigation suggestions from the GOP?  None?  Theme"
maperettedm,Michigan USA,"@LittleJanners @DSA_Immigration America is a sovereign country. Borders were established, not invented. Open borders are a national security threat. Taxpayers fund the government and much more, through a capitalist economy. Read the Constitution."
